Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'071040000',409,  ,KG,0,113080,31269,0,10500,3076,0,0,0,0,17762,4942,0,31762,8691,0,0,0,0,10500,2799,0,10500,2826,0,0,0,0,21409,5858,0,0,0,0,0,0,0,10647,3077
2,2025,'071040000',606,  ,KG,0,1564488,558477,0,71328,24244,0,80048,24655,0,102152,27722,0,120648,42757,0,71400,26780,0,103716,31035,0,187056,69010,0,197664,76353,0,92176,32656,0,175818,66237,0,181494,68193,0,180988,68835
2,2025,'071080010',105,  ,KG,0,53236597,12956595,0,3929813,1011947,0,3538782,857856,0,5096499,1218553,0,5390987,1294990,0,3901534,927028,0,4233734,985610,0,4198611,1007786,0,3675175,895289,0,4192495,995585,0,4488790,1097065,0,4808948,1184434,0,5781229,1480452
2,2025,'071080010',123,  ,KG,0,451020,111368,0,79820,21483,0,84500,22059,0,21200,5184,0,33800,8394,0,50700,11758,0,18000,4239,0,27800,6493,0,16900,3990,0,33800,7990,0,33800,8092,0,0,0,0,50700,11686
2,2025,'071080010',207,  ,KG,0,777,495,0,0,0,0,0,0,0,0,0,0,777,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071080010',210,  ,KG,0,4740,2539,0,0,0,0,1440,717,0,0,0,0,0,0,0,0,0,0,600,324,0,0,0,0,900,495,0,0,0,0,600,324,0,600,337,0,600,342
2,2025,'071080010',217,  ,KG,0,447260,137839,0,0,0,0,98210,28873,0,0,0,0,16320,4846,0,16310,4917,0,132670,39787,0,34990,10673,0,34080,10887,0,16480,5265,0,0,0,0,49200,16078,0,49000,16513
2,2025,'071080010',218,  ,KG,0,237933,65945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,4993,0,19890,5500,0,19878,5492,0,96205,26676,0,42180,11936,0,31780,8982,0,8000,2366
2,2025,'071080010',220,  ,KG,0,120363,69703,0,0,0,0,0,0,0,0,0,0,22739,13007,0,0,0,0,48812,28176,0,0,0,0,24406,14191,0,0,0,0,24406,14329,0,0,0,0,0,0
2,2025,'071080010',305,  ,KG,0,258065,105149,0,15334,6731,0,20947,9022,0,36652,14593,0,20944,8232,0,16456,6399,0,0,0,0,38896,15556,0,19450,8143,0,55165,22329,0,17578,7134,0,16643,7010,0,0,0
2,2025,'071080010',306,  ,KG,0,533463,210130,0,28602,11323,0,47634,18761,0,95277,37448,0,152400,60666,0,123825,47250,0,28575,10965,0,0,0,0,0,0,0,0,0,0,0,0,0,19050,7846,0,38100,15871
2,2025,'071080010',406,  ,KG,0,39987283,13822740,0,2010141,725329,0,3548287,1260011,0,3599176,1225134,0,3460161,1196742,0,2801042,923370,0,3792872,1275549,0,2768098,948126,0,4008463,1361979,0,3001294,1031008,0,4081023,1423345,0,3116086,1117984,0,3800640,1334163
2,2025,'071080010',506,  ,KG,0,10,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,219,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071080030',105,  ,KG,0,8175901,2381004,0,809426,253568,0,618886,193226,0,621737,186295,0,715651,216597,0,518780,157314,0,651932,184803,0,681498,195809,0,471664,136386,0,690846,192126,0,673342,184902,0,715288,197928,0,1006851,282050
2,2025,'071080090',103,  ,KG,0,12134,10108,0,0,0,0,0,0,0,0,0,0,3000,2702,0,0,0,0,434,419,0,0,0,0,0,0,0,3420,2944,0,0,0,0,0,0,0,5280,4043
2,2025,'071080090',105,  ,KG,0,253589260,55462312,0,22142337,5157378,0,15896250,3545443,0,21558411,4830388,0,21588231,4831299,0,20183920,4186304,0,20328077,4425761,0,22919361,4844053,0,18543453,4032299,0,21312627,4650573,0,22351238,4716698,0,20611230,4500990,0,26154125,5741126
2,2025,'071080090',106,  ,KG,0,53100,62037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,2840,0,24000,29457,0,24000,29740,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071080090',110,  ,KG,0,6443652,2095379,0,336897,115735,0,345620,118898,0,383282,121808,0,593249,188303,0,603946,187678,0,702103,218328,0,808613,260447,0,584536,190332,0,707383,227180,0,466698,155743,0,413041,141469,0,498284,169458
2,2025,'071080090',111,  ,KG,0,2436972,1058621,0,124959,69139,0,252518,124048,0,206057,81131,0,191725,76539,0,184072,77018,0,297981,124042,0,282384,120152,0,232649,89833,0,211882,89599,0,113476,45954,0,170038,70976,0,169231,90190
2,2025,'071080090',117,  ,KG,0,128,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,209
2,2025,'071080090',118,  ,KG,0,8603182,2468071,0,594600,183898,0,676921,230309,0,729254,208553,0,699381,190560,0,889847,250488,0,851267,219357,0,891177,240870,0,729300,211210,0,806303,230462,0,711644,208726,0,469354,122226,0,554134,171412
2,2025,'071080090',122,  ,KG,0,790942,227627,0,101300,33848,0,24852,8053,0,0,0,0,20100,5755,0,0,0,0,0,0,0,0,0,0,0,0,0,167620,45505,0,131880,36023,0,225490,64027,0,119700,34416
2,2025,'071080090',123,  ,KG,0,103436,26630,0,8705,2483,0,2246,907,0,7580,1785,0,5844,1557,0,2100,539,0,11002,3446,0,9800,1903,0,0,0,0,0,0,0,31352,7711,0,18630,3733,0,6177,2566
2,2025,'071080090',124,  ,KG,0,5910,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,552,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,435,0,0,0
2,2025,'071080090',127,  ,KG,0,23435,7403,0,0,0,0,1080,492,0,0,0,0,1080,498,0,7120,1913,0,2623,765,0,5050,1236,0,5438,2062,0,0,0,0,0,0,0,0,0,0,1044,437
2,2025,'071080090',207,  ,KG,0,446590,163317,0,2160,1170,0,45100,14909,0,21480,7869,0,107600,38300,0,22560,8466,0,21600,8259,0,43130,15357,0,46820,16671,0,25500,8688,0,67440,26095,0,43200,17533,0,0,0
2,2025,'071080090',208,  ,KG,0,543094,161211,0,67920,20267,0,17064,6662,0,60400,18861,0,106740,29626,0,47800,14419,0,80040,18213,0,35600,10025,0,35570,15243,0,38640,14050,0,0,0,0,30360,7327,0,22960,6518
2,2025,'071080090',210,  ,KG,0,402194,190462,0,25314,12496,0,1177,558,0,2620,3105,0,44740,16257,0,46640,17769,0,24884,15415,0,73960,37872,0,21940,7804,0,69470,27578,0,25579,19253,0,1500,1596,0,64370,30759
2,2025,'071080090',217,  ,KG,0,816506,329268,0,51120,20933,0,67392,24224,0,42768,16835,0,60746,21949,0,132672,52262,0,76032,31489,0,69984,29847,0,61200,26432,0,97848,39039,0,21024,9039,0,73080,28301,0,62640,28918
2,2025,'071080090',218,  ,KG,0,570290,420085,0,83500,57107,0,23000,13957,0,19950,12630,0,75240,51479,0,78498,55844,0,40076,26000,0,60350,56684,0,58120,52856,0,42920,33984,0,21810,16414,0,41480,23840,0,25346,19290
2,2025,'071080090',220,  ,KG,0,110148,143540,0,3060,1357,0,14244,25141,0,12968,5540,0,5000,4694,0,1840,4249,0,632,278,0,13050,28394,0,698,1705,0,27960,32866,0,16054,11571,0,60,1234,0,14582,26511
2,2025,'071080090',223,  ,KG,0,19884,15385,0,405,213,0,1050,1041,0,2805,1488,0,500,609,0,490,605,0,2510,1985,0,0,0,0,10370,6335,0,250,322,0,710,1040,0,544,1407,0,250,340
2,2025,'071080090',228,  ,KG,0,6250,19388,0,0,0,0,0,0,0,1100,3192,0,0,0,0,0,0,0,2550,7821,0,0,0,0,0,0,0,0,0,0,2600,8375,0,0,0,0,0,0
2,2025,'071080090',231,  ,KG,0,13924,34313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,1411,0,4680,11917,0,0,0,0,0,0,0,8684,20985,0,0,0,0,0,0
2,2025,'071080090',232,  ,KG,0,3994,7993,0,1293,2594,0,0,0,0,0,0,0,0,0,0,1108,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,150,420,0,1293,2772,0,150,451
2,2025,'071080090',234,  ,KG,0,1544629,720179,0,189780,85071,0,92983,39433,0,89800,27317,0,82390,41309,0,216770,91554,0,194090,82686,0,145120,66505,0,25600,20523,0,175122,73634,0,89780,36923,0,112214,73589,0,130980,81635
2,2025,'071080090',235,  ,KG,0,3090,9777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,798,0,0,0,0,0,0,0,0,0,0,2800,8979,0,0,0
2,2025,'071080090',237,  ,KG,0,1022,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,2151,0,0,0,0,200,382,0,0,0,0,0,0,0,150,314
2,2025,'071080090',245,  ,KG,0,700,1269,0,0,0,0,150,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,447,0,0,0,0,150,275,0,0,0,0,150,296
2,2025,'071080090',304,  ,KG,0,283123,123433,0,41488,18811,0,38682,17576,0,22050,10580,0,18046,8456,0,28577,10594,0,2500,453,0,62258,27763,0,48080,20368,0,0,0,0,21442,8832,0,0,0,0,0,0
2,2025,'071080090',305,  ,KG,0,468963,177432,0,37946,15454,0,51496,20497,0,3451,1204,0,32892,11685,0,36863,13480,0,54342,19980,0,59531,21375,0,36775,14313,0,41749,15188,0,20509,7488,0,39676,15082,0,53733,21686
2,2025,'071080090',406,  ,KG,0,445560,169120,0,33520,12340,0,19920,7434,0,11920,3689,0,59080,25703,0,7000,2177,0,91350,32972,0,42130,14542,0,3470,848,0,0,0,0,14760,4830,0,66880,24911,0,95530,39674
2,2025,'071080090',407,  ,KG,0,889095,718545,0,161155,141601,0,69295,53153,0,66546,56723,0,98410,74137,0,62160,58988,0,49770,42586,0,70502,61319,0,98160,67185,0,12327,5341,0,70200,56324,0,58520,53177,0,72050,48011
2,2025,'071080090',409,  ,KG,0,1292603,1141760,0,188529,181873,0,88370,80488,0,71580,63415,0,109240,87284,0,282092,252318,0,43341,37323,0,83530,67437,0,108841,82117,0,128010,107393,0,33620,29189,0,270,384,0,155180,152539
2,2025,'071080090',413,  ,KG,0,280,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,392,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071080090',506,  ,KG,0,6160,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,4240,3854,0,0,0,0,0,0,0,0,0,0,1920,1871,0,0,0,0,0,0,0,0,0
2,2025,'071080090',601,  ,KG,0,11122,6844,0,1000,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10122,5296,0,0,0,0,0,0,0,0,0
2,2025,'071080090',606,  ,KG,0,704700,301166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23940,9991,0,241305,102688,0,142035,58857,0,166575,73142,0,28275,11648,0,0,0,0,102570,44840
2,2025,'071090100',105,  ,KG,0,280126,97798,0,27201,10037,0,9799,3629,0,23189,8128,0,30501,10572,0,18200,6343,0,29801,10161,0,15400,5525,0,31477,10711,0,30357,10255,0,9200,3350,0,38027,13332,0,16974,5755
2,2025,'071090100',304,  ,KG,0,256765,129736,0,33200,17622,0,13500,7141,0,24300,12319,0,13900,7562,0,32490,15141,0,11600,5763,0,8700,4339,0,23320,11523,0,21275,10733,0,63480,30697,0,11000,6896,0,0,0
2,2025,'071090200',105,  ,KG,0,19392073,5760074,0,1431972,479330,0,1369093,388061,0,2048647,571696,0,1981920,566897,0,1458987,412834,0,1239399,345800,0,1535228,458148,0,1170963,360041,0,1421665,429482,0,2011877,602008,0,1876701,585979,0,1845621,559798
2,2025,'071090200',110,  ,KG,0,574028,331610,0,49144,30247,0,25044,15082,0,51600,29290,0,71744,41143,0,21600,12327,0,22800,12828,0,126348,70167,0,8000,5228,0,42600,24508,0,68448,39508,0,82700,49406,0,4000,1876
2,2025,'071090200',111,  ,KG,0,51980,20414,0,0,0,0,2000,631,0,3000,909,0,0,0,0,2000,582,0,9956,4461,0,4000,1200,0,0,0,0,15024,6858,0,6000,2614,0,7000,2202,0,3000,957
2,2025,'071090200',208,  ,KG,0,266551,66308,0,44976,13264,0,23853,5215,0,24000,4541,0,0,0,0,46080,13626,0,24624,5325,0,18144,3933,0,250,359,0,47328,10124,0,0,0,0,23040,6831,0,14256,3090
2,2025,'071090200',210,  ,KG,0,24562,12498,0,2858,1352,0,442,462,0,1139,358,0,646,474,0,3760,1308,0,4808,2567,0,1125,646,0,1030,274,0,2351,1363,0,3999,2034,0,2125,1165,0,279,495
2,2025,'071090200',218,  ,KG,0,26654,8278,0,0,0,0,0,0,0,714,284,0,0,0,0,5000,1175,0,2634,1191,0,5480,1455,0,576,411,0,5474,1450,0,1200,573,0,0,0,0,5576,1739
2,2025,'071090200',220,  ,KG,0,23398,12446,0,0,0,0,0,0,0,0,0,0,658,377,0,612,226,0,600,331,0,0,0,0,600,343,0,816,321,0,18888,10228,0,624,251,0,600,369
2,2025,'071090200',223,  ,KG,0,16010,3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16010,3215,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071090200',227,  ,KG,0,240816,55468,0,12240,2745,0,34128,7466,0,18432,4397,0,13824,3069,0,9936,2209,0,18432,4129,0,37536,8489,0,18720,4414,0,8064,1895,0,12912,3127,0,28272,6852,0,28320,6676
2,2025,'071090200',304,  ,KG,0,2433518,1044625,0,212719,95528,0,147717,68892,0,237680,108447,0,227367,88462,0,331863,147499,0,235242,93921,0,216162,87866,0,196550,80264,0,145737,67410,0,229523,93473,0,139906,58292,0,113052,54571
2,2025,'071090200',409,  ,KG,0,120826,33460,0,10605,3107,0,0,0,0,46024,12784,0,10500,2837,0,0,0,0,10762,2869,0,10762,2896,0,0,0,0,21410,5857,0,0,0,0,0,0,0,10763,3110
2,2025,'071090200',606,  ,KG,0,973204,275679,0,51904,14374,0,16596,4718,0,81568,21354,0,104440,26116,0,55636,16019,0,68090,16800,0,129032,39086,0,72316,24012,0,104274,28454,0,69158,17544,0,107432,34789,0,112758,32413
2,2025,'071120000',220,  ,KG,0,743,822,0,0,0,0,0,0,0,0,0,0,0,0,0,650,607,0,0,0,0,0,0,0,0,0,0,93,215,0,0,0,0,0,0,0,0,0
2,2025,'071140000',105,  ,KG,0,10630358,1297364,0,1041320,136226,0,646560,76590,0,935136,127039,0,1051560,127104,0,1034766,117766,0,1183020,139854,0,614880,67252,0,566560,61457,0,637460,73970,0,818016,96977,0,955280,124532,0,1145800,148597
2,2025,'071140000',110,  ,KG,0,932050,149440,0,112570,18756,0,36000,6049,0,103650,16887,0,89740,13471,0,76700,12177,0,67880,12172,0,103390,16121,0,37080,6929,0,143740,21584,0,42000,5008,0,45500,7512,0,73800,12774
2,2025,'071140000',121,  ,KG,0,377000,50374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000,14474,0,108000,14464,0,0,0,0,0,0,0,71000,8098,0,90000,13338
2,2025,'071140000',123,  ,KG,0,761800,73832,0,54400,5642,0,79800,7845,0,105600,10220,0,53600,4959,0,78400,7638,0,80660,7358,0,0,0,0,79880,7350,0,80800,7075,0,54260,4913,0,68800,8238,0,25600,2594
2,2025,'071151000',105,  ,KG,0,14450,6005,0,11000,4536,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,724,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,745,0,0,0
2,2025,'071159000',105,  ,KG,0,862278,382499,0,98620,61834,0,63905,21665,0,75656,28417,0,37475,15470,0,52675,31203,0,122015,68627,0,31160,12094,0,58445,18688,0,53470,18680,0,116080,44050,0,93157,29457,0,59620,32314
2,2025,'071190012',105,  ,KG,0,645540,178532,0,75020,20118,0,100000,31167,0,44500,13959,0,53500,15063,0,45000,9247,0,94500,24219,0,33000,10193,0,26000,6710,0,5000,936,0,72020,19876,0,2000,457,0,95000,26587
2,2025,'071190012',111,  ,KG,0,30240,8248,0,0,0,0,0,0,0,15120,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,15120,4098,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071190013',105,  ,KG,0,371235,109923,0,13500,3939,0,13500,3983,0,55700,15713,0,55200,16325,0,41700,11593,0,26700,7279,0,13435,3817,0,0,0,0,55500,17164,0,27500,7961,0,41500,12876,0,27000,9273
2,2025,'071190013',110,  ,KG,0,100327,52967,0,0,0,0,24000,13219,0,0,0,0,24000,12641,0,52327,27107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071190019',105,  ,KG,0,757764,262205,0,84175,32501,0,37585,14423,0,25395,8150,0,84500,32879,0,58350,18135,0,65254,19953,0,92465,29085,0,59280,19168,0,98750,36957,0,45895,15495,0,49850,17614,0,56265,17845
2,2025,'071190019',224,  ,KG,0,266712,126318,0,43318,20200,0,14652,6863,0,15120,6825,0,15120,6746,0,60480,25469,0,13698,6048,0,14256,6252,0,0,0,0,14468,7622,0,15120,7607,0,15120,8076,0,45360,24610
2,2025,'071190091',105,  ,KG,0,963020,153080,0,99000,16758,0,74370,11957,0,36370,5507,0,80000,11607,0,105870,16979,0,131800,17930,0,68870,12718,0,24000,3741,0,49370,9365,0,119000,19736,0,87000,13309,0,87370,13473
2,2025,'071190091',110,  ,KG,0,6000,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,251,0,0,0,0,3000,508,0,0,0,0,1500,266,0,0,0
2,2025,'071190091',111,  ,KG,0,17500,6220,0,0,0,0,0,0,0,17500,6220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071190092',105,  ,KG,0,2682650,505748,0,274636,54083,0,176296,34290,0,187623,34724,0,306047,56804,0,343548,63490,0,167655,32588,0,132983,24522,0,124817,23834,0,209824,39193,0,272559,50414,0,254521,47281,0,232141,44525
2,2025,'071190092',110,  ,KG,0,99400,31819,0,9940,3247,0,9940,3163,0,9940,3221,0,9940,3145,0,9940,3099,0,9940,3103,0,9940,3148,0,0,0,0,9940,3178,0,9940,3185,0,9940,3330,0,0,0
2,2025,'071190093',105,  ,KG,0,599674,122166,0,35660,7507,0,36428,6825,0,58240,11444,0,45216,9018,0,58600,12596,0,49856,10706,0,52560,10291,0,41580,8532,0,56260,10897,0,57532,12613,0,65118,13706,0,42624,8031
2,2025,'071190094',220,  ,KG,0,6094,18461,0,420,782,0,117,222,0,170,986,0,862,2452,0,360,1642,0,216,741,0,164,323,0,0,0,0,2200,6783,0,1209,3748,0,0,0,0,376,782
2,2025,'071190094',234,  ,KG,0,1332,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,906,0,0,0,0,0,0,0,0,0
2,2025,'071190094',501,  ,KG,0,37109,22023,0,0,0,0,345,475,0,0,0,0,13272,7118,0,0,0,0,0,0,0,0,0,0,13412,7050,0,0,0,0,0,0,0,0,0,0,10080,7380
2,2025,'071190099',105,  ,KG,0,27495796,4567391,0,2757986,479057,0,1678842,324476,0,2229919,408888,0,3066691,513961,0,2762549,439682,0,2462924,405461,0,1721969,257853,0,1394640,214973,0,2018116,297046,0,2230066,353487,0,2595609,407744,0,2576485,464763
2,2025,'071190099',106,  ,KG,0,10000,7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,7186
2,2025,'071190099',110,  ,KG,0,2579097,522803,0,255320,47448,0,196000,33604,0,270500,44225,0,108000,14892,0,237384,42950,0,247652,49422,0,222036,48012,0,93768,24734,0,162536,43498,0,326568,64148,0,183268,40283,0,276065,69587
2,2025,'071190099',117,  ,KG,0,27420,6758,0,11640,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15780,4638,0,0,0,0,0,0,0,0,0
2,2025,'071190099',118,  ,KG,0,51660,23479,0,0,0,0,11520,6546,0,0,0,0,3420,769,0,0,0,0,0,0,0,18360,7757,0,0,0,0,0,0,0,18360,8407,0,0,0,0,0,0
2,2025,'071190099',122,  ,KG,0,3990,1192,0,0,0,0,0,0,0,3990,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071220000',105,  ,KG,0,919825,693811,0,34390,28681,0,95920,78415,0,174190,134341,0,99200,68572,0,71410,53631,0,127840,91006,0,65140,52129,0,23975,16999,0,56580,36237,0,53660,34005,0,82670,67911,0,34850,31884
2,2025,'071220000',110,  ,KG,0,600,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1050,0,0,0,0,0,0,0,400,2169,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071220000',123,  ,KG,0,400643,179457,0,39734,17966,0,26482,12400,0,6372,2753,0,31004,13342,0,17496,8205,0,24000,8807,0,46228,18992,0,2700,1352,0,43035,21403,0,32876,14395,0,33720,14176,0,96996,45666
2,2025,'071220000',210,  ,KG,0,212700,152721,0,28950,19597,0,0,0,0,24000,15485,0,0,0,0,24000,16794,0,24000,16734,0,28950,21103,0,48000,35327,0,0,0,0,10800,9029,0,0,0,0,24000,18652
2,2025,'071220000',218,  ,KG,0,121312,95789,0,0,0,0,20000,14712,0,2000,1616,0,2000,1643,0,0,0,0,20000,15035,0,20000,16036,0,2000,1759,0,41312,33111,0,0,0,0,14000,11877,0,0,0
2,2025,'071220000',232,  ,KG,0,110693,130214,0,0,0,0,27720,31966,0,0,0,0,0,0,0,27720,32375,0,41580,49090,0,0,0,0,0,0,0,13673,16783,0,0,0,0,0,0,0,0,0
2,2025,'071220000',304,  ,KG,0,3355828,2914458,0,382677,367973,0,167585,145219,0,189399,162745,0,241520,207769,0,338550,289444,0,337310,269025,0,212538,169381,0,247178,203614,0,375244,316539,0,361087,338394,0,275909,239329,0,226831,205026
2,2025,'071220000',506,  ,KG,0,2226512,969181,0,139373,54365,0,114385,43380,0,228542,98087,0,230460,122700,0,209844,100181,0,190320,84346,0,216800,104039,0,217800,90720,0,220368,79087,0,194600,82013,0,197720,85691,0,66300,24572
2,2025,'071231000',105,  ,KG,0,24378,159496,0,5260,35686,0,5000,25075,0,0,0,0,2000,17207,0,0,0,0,3200,20114,0,2934,19970,0,0,0,0,2000,16958,0,0,0,0,3320,19431,0,664,5055
2,2025,'071231000',110,  ,KG,0,2115,4649,0,175,460,0,0,0,0,255,641,0,232,529,0,225,531,0,357,856,0,250,556,0,0,0,0,296,293,0,0,0,0,0,0,0,325,783
2,2025,'071231000',213,  ,KG,0,840,3837,0,0,0,0,0,0,0,0,0,0,840,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071231000',304,  ,KG,0,12,1231,0,3,324,0,0,0,0,0,0,0,0,0,0,6,603,0,0,0,0,0,0,0,0,0,0,3,304,0,0,0,0,0,0,0,0,0
2,2025,'071231000',410,  ,KG,0,360,6733,0,335,5680,0,25,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071232000',105,  ,KG,0,2387352,3193590,0,226156,325418,0,139463,193306,0,198725,273540,0,229632,302691,0,203910,271919,0,221971,276198,0,222393,267072,0,175021,242149,0,140565,175197,0,222999,310094,0,160898,217266,0,245619,338740
2,2025,'071232000',110,  ,KG,0,22789,24921,0,1520,2006,0,655,756,0,919,701,0,2465,2340,0,4859,5530,0,1700,1834,0,1710,1822,0,427,328,0,1320,1349,0,795,812,0,1249,1696,0,5170,5747
2,2025,'071233000',105,  ,KG,0,77137,137776,0,3880,8215,0,6330,10608,0,3590,7590,0,8811,13962,0,5400,10044,0,3530,6953,0,13791,23137,0,3020,5461,0,8378,16628,0,6312,11045,0,2436,4493,0,11659,19640
2,2025,'071234000',105,  ,KG,0,4259491,6478771,0,441931,774590,0,224685,364676,0,364075,591132,0,427462,644302,0,334881,486793,0,307316,467540,0,366244,490696,0,267592,365342,0,354069,508322,0,377975,544508,0,381468,579545,0,411793,661325
2,2025,'071234000',110,  ,KG,0,8963,17371,0,527,874,0,249,305,0,2008,5041,0,460,754,0,665,992,0,535,769,0,225,261,0,0,0,0,1072,3055,0,34,337,0,777,1585,0,2411,3398
2,2025,'071239000',105,  ,KG,0,31190,237784,0,6003,49854,0,24,214,0,186,579,0,1812,4515,0,7495,48885,0,760,1859,0,4807,32487,0,707,35214,0,794,11060,0,767,5318,0,6773,41647,0,1062,6152
2,2025,'071239000',108,  ,KG,0,184,3333,0,0,0,0,0,0,0,120,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,64,594,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071239000',113,  ,KG,0,50,1803,0,0,0,0,50,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071239000',117,  ,KG,0,456,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,459,0,0,0,0,0,0,0,0,0,0,0,0,0,228,478
2,2025,'071239000',123,  ,KG,0,27,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1080
2,2025,'071239000',124,  ,KG,0,498,19697,0,23,1005,0,0,0,0,105,4427,0,55,1987,0,45,1607,0,63,2587,0,72,2626,0,0,0,0,60,2544,0,33,1250,0,0,0,0,42,1664
2,2025,'071239000',210,  ,KG,0,6346,69399,0,223,2302,0,632,5563,0,0,0,0,2806,33550,0,499,5448,0,18,233,0,44,1176,0,358,3044,0,1358,13932,0,360,2961,0,48,1190,0,0,0
2,2025,'071239000',218,  ,KG,0,137,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,843,0,0,0,0,0,0,0,27,477,0,0,0,0,28,439,0,0,0
2,2025,'071239000',220,  ,KG,0,12686,150682,0,431,4180,0,1240,13272,0,340,2762,0,2102,23968,0,1446,13468,0,1975,25344,0,954,10360,0,652,13223,0,1180,11769,0,1853,24863,0,0,0,0,513,7473
2,2025,'071239000',223,  ,KG,0,110,1877,0,0,0,0,0,0,0,0,0,0,24,326,0,16,460,0,0,0,0,70,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'071239000',224,  ,KG,0,32,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,518,0,0,0,0,0,0
2,2025,'071239000',228,  ,KG,0,905,12223,0,138,1824,0,0,0,0,0,0,0,0,0,0,180,2331,0,0,0,0,108,2256,0,0,0,0,312,4370,0,167,1442,0,0,0,0,0,0
2,2025,'071239000',231,  ,KG,0,227,2940,0,27,403,0,0,0,0,0,0,0,36,456,0,0,0,0,0,0,0,27,364,0,0,0,0,62,797,0,21,305,0,0,0,0,54,615
